calendarDate,Day_Name,Sum of DayOfMonth,Sum of DayOfWeek,Sum of DayOfYear,IsWeekDay,Sum of Month,Month_Name,Sum of QuarterOfYear,SK_date,Sum of Year
2023-10-08 00:00:00,Sunday,8,7,281,N,10,October,4,08102023,2023
2023-10-09 00:00:00,Monday,9,1,282,Y,10,October,4,09102023,2023
2023-10-10 00:00:00,Tuesday,10,2,283,Y,10,October,4,10102023,2023
2023-10-11 00:00:00,Wednesday,11,3,284,Y,10,October,4,11102023,2023
2023-10-12 00:00:00,Thursday,12,4,285,Y,10,October,4,12102023,2023
2023-10-13 00:00:00,Friday,13,5,286,Y,10,October,4,13102023,2023
2023-10-14 00:00:00,Saturday,14,6,287,N,10,October,4,14102023,2023
2023-10-15 00:00:00,Sunday,15,7,288,N,10,October,4,15102023,2023
2023-10-16 00:00:00,Monday,16,1,289,Y,10,October,4,16102023,2023
2023-10-17 00:00:00,Tuesday,17,2,290,Y,10,October,4,17102023,2023
2023-10-18 00:00:00,Wednesday,18,3,291,Y,10,October,4,18102023,2023
2023-10-19 00:00:00,Thursday,19,4,292,Y,10,October,4,19102023,2023
2023-10-20 00:00:00,Friday,20,5,293,Y,10,October,4,20102023,2023
2023-10-21 00:00:00,Saturday,21,6,294,N,10,October,4,21102023,2023
2023-10-22 00:00:00,Sunday,22,7,295,N,10,October,4,22102023,2023
2023-10-23 00:00:00,Monday,23,1,296,Y,10,October,4,23102023,2023
2023-10-24 00:00:00,Tuesday,24,2,297,Y,10,October,4,24102023,2023
2023-10-25 00:00:00,Wednesday,25,3,298,Y,10,October,4,25102023,2023
2023-10-26 00:00:00,Thursday,26,4,299,Y,10,October,4,26102023,2023
2023-10-27 00:00:00,Friday,27,5,300,Y,10,October,4,27102023,2023
2023-10-28 00:00:00,Saturday,28,6,301,N,10,October,4,28102023,2023
2023-10-29 00:00:00,Sunday,29,7,302,N,10,October,4,29102023,2023
2023-10-30 00:00:00,Monday,30,1,303,Y,10,October,4,30102023,2023
2023-10-31 00:00:00,Tuesday,31,2,304,Y,10,October,4,31102023,2023
2023-11-01 00:00:00,Wednesday,1,3,305,Y,11,November,4,01112023,2023
2023-11-02 00:00:00,Thursday,2,4,306,Y,11,November,4,02112023,2023
2023-11-03 00:00:00,Friday,3,5,307,Y,11,November,4,03112023,2023
2023-11-04 00:00:00,Saturday,4,6,308,N,11,November,4,04112023,2023
2023-11-05 00:00:00,Sunday,5,7,309,N,11,November,4,05112023,2023
2023-11-06 00:00:00,Monday,6,1,310,Y,11,November,4,06112023,2023
2023-11-07 00:00:00,Tuesday,7,2,311,Y,11,November,4,07112023,2023
2023-11-08 00:00:00,Wednesday,8,3,312,Y,11,November,4,08112023,2023
2023-11-09 00:00:00,Thursday,9,4,313,Y,11,November,4,09112023,2023
2023-11-10 00:00:00,Friday,10,5,314,Y,11,November,4,10112023,2023
2023-11-11 00:00:00,Saturday,11,6,315,N,11,November,4,11112023,2023
2023-11-12 00:00:00,Sunday,12,7,316,N,11,November,4,12112023,2023
2023-11-13 00:00:00,Monday,13,1,317,Y,11,November,4,13112023,2023
2023-11-14 00:00:00,Tuesday,14,2,318,Y,11,November,4,14112023,2023
2023-11-15 00:00:00,Wednesday,15,3,319,Y,11,November,4,15112023,2023
2023-11-16 00:00:00,Thursday,16,4,320,Y,11,November,4,16112023,2023
2023-11-17 00:00:00,Friday,17,5,321,Y,11,November,4,17112023,2023
2023-11-18 00:00:00,Saturday,18,6,322,N,11,November,4,18112023,2023
2023-11-19 00:00:00,Sunday,19,7,323,N,11,November,4,19112023,2023
2023-11-20 00:00:00,Monday,20,1,324,Y,11,November,4,20112023,2023
2023-11-21 00:00:00,Tuesday,21,2,325,Y,11,November,4,21112023,2023
2023-11-22 00:00:00,Wednesday,22,3,326,Y,11,November,4,22112023,2023
2023-11-23 00:00:00,Thursday,23,4,327,Y,11,November,4,23112023,2023
2023-11-24 00:00:00,Friday,24,5,328,Y,11,November,4,24112023,2023
2023-11-25 00:00:00,Saturday,25,6,329,N,11,November,4,25112023,2023
2023-11-26 00:00:00,Sunday,26,7,330,N,11,November,4,26112023,2023
2023-11-27 00:00:00,Monday,27,1,331,Y,11,November,4,27112023,2023
2023-11-28 00:00:00,Tuesday,28,2,332,Y,11,November,4,28112023,2023
2023-11-29 00:00:00,Wednesday,29,3,333,Y,11,November,4,29112023,2023
2023-11-30 00:00:00,Thursday,30,4,334,Y,11,November,4,30112023,2023
2023-12-01 00:00:00,Friday,1,5,335,Y,12,December,4,01122023,2023
2023-12-02 00:00:00,Saturday,2,6,336,N,12,December,4,02122023,2023
2023-12-03 00:00:00,Sunday,3,7,337,N,12,December,4,03122023,2023
2023-12-04 00:00:00,Monday,4,1,338,Y,12,December,4,04122023,2023
2023-12-05 00:00:00,Tuesday,5,2,339,Y,12,December,4,05122023,2023
2023-12-06 00:00:00,Wednesday,6,3,340,Y,12,December,4,06122023,2023
2023-12-07 00:00:00,Thursday,7,4,341,Y,12,December,4,07122023,2023
2023-12-08 00:00:00,Friday,8,5,342,Y,12,December,4,08122023,2023
2023-12-09 00:00:00,Saturday,9,6,343,N,12,December,4,09122023,2023
2023-12-10 00:00:00,Sunday,10,7,344,N,12,December,4,10122023,2023
2023-12-11 00:00:00,Monday,11,1,345,Y,12,December,4,11122023,2023
2023-12-12 00:00:00,Tuesday,12,2,346,Y,12,December,4,12122023,2023
2023-12-13 00:00:00,Wednesday,13,3,347,Y,12,December,4,13122023,2023
2023-12-14 00:00:00,Thursday,14,4,348,Y,12,December,4,14122023,2023
2023-12-15 00:00:00,Friday,15,5,349,Y,12,December,4,15122023,2023
2023-12-16 00:00:00,Saturday,16,6,350,N,12,December,4,16122023,2023
2023-12-17 00:00:00,Sunday,17,7,351,N,12,December,4,17122023,2023
2023-12-18 00:00:00,Monday,18,1,352,Y,12,December,4,18122023,2023
2023-12-19 00:00:00,Tuesday,19,2,353,Y,12,December,4,19122023,2023
2023-12-20 00:00:00,Wednesday,20,3,354,Y,12,December,4,20122023,2023
2023-12-21 00:00:00,Thursday,21,4,355,Y,12,December,4,21122023,2023
2023-12-22 00:00:00,Friday,22,5,356,Y,12,December,4,22122023,2023
2023-12-23 00:00:00,Saturday,23,6,357,N,12,December,4,23122023,2023
2023-12-24 00:00:00,Sunday,24,7,358,N,12,December,4,24122023,2023
2023-12-25 00:00:00,Monday,25,1,359,Y,12,December,4,25122023,2023
2023-12-26 00:00:00,Tuesday,26,2,360,Y,12,December,4,26122023,2023
2023-12-27 00:00:00,Wednesday,27,3,361,Y,12,December,4,27122023,2023
2023-12-28 00:00:00,Thursday,28,4,362,Y,12,December,4,28122023,2023
2023-12-29 00:00:00,Friday,29,5,363,Y,12,December,4,29122023,2023
2023-12-30 00:00:00,Saturday,30,6,364,N,12,December,4,30122023,2023
2023-12-31 00:00:00,Sunday,31,7,365,N,12,December,4,31122023,2023
2024-01-01 00:00:00,Monday,1,1,1,Y,1,January,1,01012024,2024
2024-01-02 00:00:00,Tuesday,2,2,2,Y,1,January,1,02012024,2024
2024-01-03 00:00:00,Wednesday,3,3,3,Y,1,January,1,03012024,2024
2024-01-04 00:00:00,Thursday,4,4,4,Y,1,January,1,04012024,2024
2024-01-05 00:00:00,Friday,5,5,5,Y,1,January,1,05012024,2024
2024-01-06 00:00:00,Saturday,6,6,6,N,1,January,1,06012024,2024
2024-01-07 00:00:00,Sunday,7,7,7,N,1,January,1,07012024,2024
2024-01-08 00:00:00,Monday,8,1,8,Y,1,January,1,08012024,2024
2024-01-09 00:00:00,Tuesday,9,2,9,Y,1,January,1,09012024,2024
2024-01-10 00:00:00,Wednesday,10,3,10,Y,1,January,1,10012024,2024
2024-01-11 00:00:00,Thursday,11,4,11,Y,1,January,1,11012024,2024
2024-01-12 00:00:00,Friday,12,5,12,Y,1,January,1,12012024,2024
2024-01-13 00:00:00,Saturday,13,6,13,N,1,January,1,13012024,2024
2024-01-14 00:00:00,Sunday,14,7,14,N,1,January,1,14012024,2024
2024-01-15 00:00:00,Monday,15,1,15,Y,1,January,1,15012024,2024
2024-01-16 00:00:00,Tuesday,16,2,16,Y,1,January,1,16012024,2024
2024-01-17 00:00:00,Wednesday,17,3,17,Y,1,January,1,17012024,2024
2024-01-18 00:00:00,Thursday,18,4,18,Y,1,January,1,18012024,2024
2024-01-19 00:00:00,Friday,19,5,19,Y,1,January,1,19012024,2024
2024-01-20 00:00:00,Saturday,20,6,20,N,1,January,1,20012024,2024
2024-01-21 00:00:00,Sunday,21,7,21,N,1,January,1,21012024,2024
2024-01-22 00:00:00,Monday,22,1,22,Y,1,January,1,22012024,2024
2024-01-23 00:00:00,Tuesday,23,2,23,Y,1,January,1,23012024,2024
2024-01-24 00:00:00,Wednesday,24,3,24,Y,1,January,1,24012024,2024
2024-01-25 00:00:00,Thursday,25,4,25,Y,1,January,1,25012024,2024
2024-01-26 00:00:00,Friday,26,5,26,Y,1,January,1,26012024,2024
2024-01-27 00:00:00,Saturday,27,6,27,N,1,January,1,27012024,2024
2024-01-28 00:00:00,Sunday,28,7,28,N,1,January,1,28012024,2024
2024-01-29 00:00:00,Monday,29,1,29,Y,1,January,1,29012024,2024
2024-01-30 00:00:00,Tuesday,30,2,30,Y,1,January,1,30012024,2024
2024-01-31 00:00:00,Wednesday,31,3,31,Y,1,January,1,31012024,2024
2024-02-01 00:00:00,Thursday,1,4,32,Y,2,February,1,01022024,2024
2024-02-02 00:00:00,Friday,2,5,33,Y,2,February,1,02022024,2024
2024-02-03 00:00:00,Saturday,3,6,34,N,2,February,1,03022024,2024
2024-02-04 00:00:00,Sunday,4,7,35,N,2,February,1,04022024,2024
2024-02-05 00:00:00,Monday,5,1,36,Y,2,February,1,05022024,2024
2024-02-06 00:00:00,Tuesday,6,2,37,Y,2,February,1,06022024,2024
2024-02-07 00:00:00,Wednesday,7,3,38,Y,2,February,1,07022024,2024
2024-02-08 00:00:00,Thursday,8,4,39,Y,2,February,1,08022024,2024
2024-02-09 00:00:00,Friday,9,5,40,Y,2,February,1,09022024,2024
2024-02-10 00:00:00,Saturday,10,6,41,N,2,February,1,10022024,2024
2024-02-11 00:00:00,Sunday,11,7,42,N,2,February,1,11022024,2024
2024-02-12 00:00:00,Monday,12,1,43,Y,2,February,1,12022024,2024
2024-02-13 00:00:00,Tuesday,13,2,44,Y,2,February,1,13022024,2024
2024-02-14 00:00:00,Wednesday,14,3,45,Y,2,February,1,14022024,2024
2024-02-15 00:00:00,Thursday,15,4,46,Y,2,February,1,15022024,2024
2024-02-16 00:00:00,Friday,16,5,47,Y,2,February,1,16022024,2024
2024-02-17 00:00:00,Saturday,17,6,48,N,2,February,1,17022024,2024
2024-02-18 00:00:00,Sunday,18,7,49,N,2,February,1,18022024,2024
2024-02-19 00:00:00,Monday,19,1,50,Y,2,February,1,19022024,2024
2024-02-20 00:00:00,Tuesday,20,2,51,Y,2,February,1,20022024,2024
2024-02-21 00:00:00,Wednesday,21,3,52,Y,2,February,1,21022024,2024
2024-02-22 00:00:00,Thursday,22,4,53,Y,2,February,1,22022024,2024
2024-02-23 00:00:00,Friday,23,5,54,Y,2,February,1,23022024,2024
2024-02-24 00:00:00,Saturday,24,6,55,N,2,February,1,24022024,2024
2024-02-25 00:00:00,Sunday,25,7,56,N,2,February,1,25022024,2024
2024-02-26 00:00:00,Monday,26,1,57,Y,2,February,1,26022024,2024
2024-02-27 00:00:00,Tuesday,27,2,58,Y,2,February,1,27022024,2024
2024-02-28 00:00:00,Wednesday,28,3,59,Y,2,February,1,28022024,2024
2024-02-29 00:00:00,Thursday,29,4,60,Y,2,February,1,29022024,2024
2024-03-01 00:00:00,Friday,1,5,61,Y,3,March,1,01032024,2024
2024-03-02 00:00:00,Saturday,2,6,62,N,3,March,1,02032024,2024
2024-03-03 00:00:00,Sunday,3,7,63,N,3,March,1,03032024,2024
2024-03-04 00:00:00,Monday,4,1,64,Y,3,March,1,04032024,2024
2024-03-05 00:00:00,Tuesday,5,2,65,Y,3,March,1,05032024,2024
2024-03-06 00:00:00,Wednesday,6,3,66,Y,3,March,1,06032024,2024
2024-03-07 00:00:00,Thursday,7,4,67,Y,3,March,1,07032024,2024
2024-03-08 00:00:00,Friday,8,5,68,Y,3,March,1,08032024,2024
2024-03-09 00:00:00,Saturday,9,6,69,N,3,March,1,09032024,2024
2024-03-10 00:00:00,Sunday,10,7,70,N,3,March,1,10032024,2024
2024-03-11 00:00:00,Monday,11,1,71,Y,3,March,1,11032024,2024
2024-03-12 00:00:00,Tuesday,12,2,72,Y,3,March,1,12032024,2024
2024-03-13 00:00:00,Wednesday,13,3,73,Y,3,March,1,13032024,2024
2024-03-14 00:00:00,Thursday,14,4,74,Y,3,March,1,14032024,2024
2024-03-15 00:00:00,Friday,15,5,75,Y,3,March,1,15032024,2024
2024-03-16 00:00:00,Saturday,16,6,76,N,3,March,1,16032024,2024
2024-03-17 00:00:00,Sunday,17,7,77,N,3,March,1,17032024,2024
2024-03-18 00:00:00,Monday,18,1,78,Y,3,March,1,18032024,2024
2024-03-19 00:00:00,Tuesday,19,2,79,Y,3,March,1,19032024,2024
2024-03-20 00:00:00,Wednesday,20,3,80,Y,3,March,1,20032024,2024
2024-03-21 00:00:00,Thursday,21,4,81,Y,3,March,1,21032024,2024
2024-03-22 00:00:00,Friday,22,5,82,Y,3,March,1,22032024,2024
2024-03-23 00:00:00,Saturday,23,6,83,N,3,March,1,23032024,2024
2024-03-24 00:00:00,Sunday,24,7,84,N,3,March,1,24032024,2024
2024-03-25 00:00:00,Monday,25,1,85,Y,3,March,1,25032024,2024
2024-03-26 00:00:00,Tuesday,26,2,86,Y,3,March,1,26032024,2024
2024-03-27 00:00:00,Wednesday,27,3,87,Y,3,March,1,27032024,2024
2024-03-28 00:00:00,Thursday,28,4,88,Y,3,March,1,28032024,2024
2024-03-29 00:00:00,Friday,29,5,89,Y,3,March,1,29032024,2024
2024-03-30 00:00:00,Saturday,30,6,90,N,3,March,1,30032024,2024
2024-03-31 00:00:00,Sunday,31,7,91,N,3,March,1,31032024,2024
2024-04-01 00:00:00,Monday,1,1,92,Y,4,April,2,01042024,2024
2024-04-02 00:00:00,Tuesday,2,2,93,Y,4,April,2,02042024,2024
2024-04-03 00:00:00,Wednesday,3,3,94,Y,4,April,2,03042024,2024
2024-04-04 00:00:00,Thursday,4,4,95,Y,4,April,2,04042024,2024
2024-04-05 00:00:00,Friday,5,5,96,Y,4,April,2,05042024,2024
2024-04-06 00:00:00,Saturday,6,6,97,N,4,April,2,06042024,2024
2024-04-07 00:00:00,Sunday,7,7,98,N,4,April,2,07042024,2024
2024-04-08 00:00:00,Monday,8,1,99,Y,4,April,2,08042024,2024
2024-04-09 00:00:00,Tuesday,9,2,100,Y,4,April,2,09042024,2024
2024-04-10 00:00:00,Wednesday,10,3,101,Y,4,April,2,10042024,2024
2024-04-11 00:00:00,Thursday,11,4,102,Y,4,April,2,11042024,2024
2024-04-12 00:00:00,Friday,12,5,103,Y,4,April,2,12042024,2024
2024-04-13 00:00:00,Saturday,13,6,104,N,4,April,2,13042024,2024
2024-04-14 00:00:00,Sunday,14,7,105,N,4,April,2,14042024,2024
2024-04-15 00:00:00,Monday,15,1,106,Y,4,April,2,15042024,2024
2024-04-16 00:00:00,Tuesday,16,2,107,Y,4,April,2,16042024,2024
2024-04-17 00:00:00,Wednesday,17,3,108,Y,4,April,2,17042024,2024
2024-04-18 00:00:00,Thursday,18,4,109,Y,4,April,2,18042024,2024
2024-04-19 00:00:00,Friday,19,5,110,Y,4,April,2,19042024,2024
2024-04-20 00:00:00,Saturday,20,6,111,N,4,April,2,20042024,2024
2024-04-21 00:00:00,Sunday,21,7,112,N,4,April,2,21042024,2024
2024-04-22 00:00:00,Monday,22,1,113,Y,4,April,2,22042024,2024
2024-04-23 00:00:00,Tuesday,23,2,114,Y,4,April,2,23042024,2024
2024-04-24 00:00:00,Wednesday,24,3,115,Y,4,April,2,24042024,2024
2024-04-25 00:00:00,Thursday,25,4,116,Y,4,April,2,25042024,2024
2024-04-26 00:00:00,Friday,26,5,117,Y,4,April,2,26042024,2024
2024-04-27 00:00:00,Saturday,27,6,118,N,4,April,2,27042024,2024
2024-04-28 00:00:00,Sunday,28,7,119,N,4,April,2,28042024,2024
2024-04-29 00:00:00,Monday,29,1,120,Y,4,April,2,29042024,2024
2024-04-30 00:00:00,Tuesday,30,2,121,Y,4,April,2,30042024,2024
2024-05-01 00:00:00,Wednesday,1,3,122,Y,5,May,2,01052024,2024
2024-05-02 00:00:00,Thursday,2,4,123,Y,5,May,2,02052024,2024
2024-05-03 00:00:00,Friday,3,5,124,Y,5,May,2,03052024,2024
2024-05-04 00:00:00,Saturday,4,6,125,N,5,May,2,04052024,2024
2024-05-05 00:00:00,Sunday,5,7,126,N,5,May,2,05052024,2024
2024-05-06 00:00:00,Monday,6,1,127,Y,5,May,2,06052024,2024
2024-05-07 00:00:00,Tuesday,7,2,128,Y,5,May,2,07052024,2024
2024-05-08 00:00:00,Wednesday,8,3,129,Y,5,May,2,08052024,2024
2024-05-09 00:00:00,Thursday,9,4,130,Y,5,May,2,09052024,2024
2024-05-10 00:00:00,Friday,10,5,131,Y,5,May,2,10052024,2024
2024-05-11 00:00:00,Saturday,11,6,132,N,5,May,2,11052024,2024
2024-05-12 00:00:00,Sunday,12,7,133,N,5,May,2,12052024,2024
2024-05-13 00:00:00,Monday,13,1,134,Y,5,May,2,13052024,2024
2024-05-14 00:00:00,Tuesday,14,2,135,Y,5,May,2,14052024,2024
2024-05-15 00:00:00,Wednesday,15,3,136,Y,5,May,2,15052024,2024
2024-05-16 00:00:00,Thursday,16,4,137,Y,5,May,2,16052024,2024
2024-05-17 00:00:00,Friday,17,5,138,Y,5,May,2,17052024,2024
2024-05-18 00:00:00,Saturday,18,6,139,N,5,May,2,18052024,2024
2024-05-19 00:00:00,Sunday,19,7,140,N,5,May,2,19052024,2024
2024-05-20 00:00:00,Monday,20,1,141,Y,5,May,2,20052024,2024
2024-05-21 00:00:00,Tuesday,21,2,142,Y,5,May,2,21052024,2024
2024-05-22 00:00:00,Wednesday,22,3,143,Y,5,May,2,22052024,2024
2024-05-23 00:00:00,Thursday,23,4,144,Y,5,May,2,23052024,2024
2024-05-24 00:00:00,Friday,24,5,145,Y,5,May,2,24052024,2024
2024-05-25 00:00:00,Saturday,25,6,146,N,5,May,2,25052024,2024
2024-05-26 00:00:00,Sunday,26,7,147,N,5,May,2,26052024,2024
2024-05-27 00:00:00,Monday,27,1,148,Y,5,May,2,27052024,2024
2024-05-28 00:00:00,Tuesday,28,2,149,Y,5,May,2,28052024,2024
2024-05-29 00:00:00,Wednesday,29,3,150,Y,5,May,2,29052024,2024
2024-05-30 00:00:00,Thursday,30,4,151,Y,5,May,2,30052024,2024
2024-05-31 00:00:00,Friday,31,5,152,Y,5,May,2,31052024,2024
2024-06-01 00:00:00,Saturday,1,6,153,N,6,June,2,01062024,2024
2024-06-02 00:00:00,Sunday,2,7,154,N,6,June,2,02062024,2024
2024-06-03 00:00:00,Monday,3,1,155,Y,6,June,2,03062024,2024
2024-06-04 00:00:00,Tuesday,4,2,156,Y,6,June,2,04062024,2024
2024-06-05 00:00:00,Wednesday,5,3,157,Y,6,June,2,05062024,2024
2024-06-06 00:00:00,Thursday,6,4,158,Y,6,June,2,06062024,2024
2024-06-07 00:00:00,Friday,7,5,159,Y,6,June,2,07062024,2024
2024-06-08 00:00:00,Saturday,8,6,160,N,6,June,2,08062024,2024
2024-06-09 00:00:00,Sunday,9,7,161,N,6,June,2,09062024,2024
2024-06-10 00:00:00,Monday,10,1,162,Y,6,June,2,10062024,2024
2024-06-11 00:00:00,Tuesday,11,2,163,Y,6,June,2,11062024,2024
2024-06-12 00:00:00,Wednesday,12,3,164,Y,6,June,2,12062024,2024
2024-06-13 00:00:00,Thursday,13,4,165,Y,6,June,2,13062024,2024
2024-06-14 00:00:00,Friday,14,5,166,Y,6,June,2,14062024,2024
2024-06-15 00:00:00,Saturday,15,6,167,N,6,June,2,15062024,2024
2024-06-16 00:00:00,Sunday,16,7,168,N,6,June,2,16062024,2024
2024-06-17 00:00:00,Monday,17,1,169,Y,6,June,2,17062024,2024
2024-06-18 00:00:00,Tuesday,18,2,170,Y,6,June,2,18062024,2024
2024-06-19 00:00:00,Wednesday,19,3,171,Y,6,June,2,19062024,2024
2024-06-20 00:00:00,Thursday,20,4,172,Y,6,June,2,20062024,2024
2024-06-21 00:00:00,Friday,21,5,173,Y,6,June,2,21062024,2024
2024-06-22 00:00:00,Saturday,22,6,174,N,6,June,2,22062024,2024
2024-06-23 00:00:00,Sunday,23,7,175,N,6,June,2,23062024,2024
2024-06-24 00:00:00,Monday,24,1,176,Y,6,June,2,24062024,2024
2024-06-25 00:00:00,Tuesday,25,2,177,Y,6,June,2,25062024,2024
2024-06-26 00:00:00,Wednesday,26,3,178,Y,6,June,2,26062024,2024
2024-06-27 00:00:00,Thursday,27,4,179,Y,6,June,2,27062024,2024
2024-06-28 00:00:00,Friday,28,5,180,Y,6,June,2,28062024,2024
2024-06-29 00:00:00,Saturday,29,6,181,N,6,June,2,29062024,2024
2024-06-30 00:00:00,Sunday,30,7,182,N,6,June,2,30062024,2024
2024-07-01 00:00:00,Monday,1,1,183,Y,7,July,3,01072024,2024
2024-07-02 00:00:00,Tuesday,2,2,184,Y,7,July,3,02072024,2024
2024-07-03 00:00:00,Wednesday,3,3,185,Y,7,July,3,03072024,2024
2024-07-04 00:00:00,Thursday,4,4,186,Y,7,July,3,04072024,2024
2024-07-05 00:00:00,Friday,5,5,187,Y,7,July,3,05072024,2024
2024-07-06 00:00:00,Saturday,6,6,188,N,7,July,3,06072024,2024
2024-07-07 00:00:00,Sunday,7,7,189,N,7,July,3,07072024,2024
2024-07-08 00:00:00,Monday,8,1,190,Y,7,July,3,08072024,2024
2024-07-09 00:00:00,Tuesday,9,2,191,Y,7,July,3,09072024,2024
2024-07-10 00:00:00,Wednesday,10,3,192,Y,7,July,3,10072024,2024
2024-07-11 00:00:00,Thursday,11,4,193,Y,7,July,3,11072024,2024
2024-07-12 00:00:00,Friday,12,5,194,Y,7,July,3,12072024,2024
2024-07-13 00:00:00,Saturday,13,6,195,N,7,July,3,13072024,2024
2024-07-14 00:00:00,Sunday,14,7,196,N,7,July,3,14072024,2024
2024-07-15 00:00:00,Monday,15,1,197,Y,7,July,3,15072024,2024
2024-07-16 00:00:00,Tuesday,16,2,198,Y,7,July,3,16072024,2024
2024-07-17 00:00:00,Wednesday,17,3,199,Y,7,July,3,17072024,2024
2024-07-18 00:00:00,Thursday,18,4,200,Y,7,July,3,18072024,2024
2024-07-19 00:00:00,Friday,19,5,201,Y,7,July,3,19072024,2024
2024-07-20 00:00:00,Saturday,20,6,202,N,7,July,3,20072024,2024
2024-07-21 00:00:00,Sunday,21,7,203,N,7,July,3,21072024,2024
2024-07-22 00:00:00,Monday,22,1,204,Y,7,July,3,22072024,2024
2024-07-23 00:00:00,Tuesday,23,2,205,Y,7,July,3,23072024,2024
2024-07-24 00:00:00,Wednesday,24,3,206,Y,7,July,3,24072024,2024
2024-07-25 00:00:00,Thursday,25,4,207,Y,7,July,3,25072024,2024
2024-07-26 00:00:00,Friday,26,5,208,Y,7,July,3,26072024,2024
2024-07-27 00:00:00,Saturday,27,6,209,N,7,July,3,27072024,2024
2024-07-28 00:00:00,Sunday,28,7,210,N,7,July,3,28072024,2024
2024-07-29 00:00:00,Monday,29,1,211,Y,7,July,3,29072024,2024
2024-07-30 00:00:00,Tuesday,30,2,212,Y,7,July,3,30072024,2024
2024-07-31 00:00:00,Wednesday,31,3,213,Y,7,July,3,31072024,2024
2024-08-01 00:00:00,Thursday,1,4,214,Y,8,August,3,01082024,2024
2024-08-02 00:00:00,Friday,2,5,215,Y,8,August,3,02082024,2024
2024-08-03 00:00:00,Saturday,3,6,216,N,8,August,3,03082024,2024
2024-08-04 00:00:00,Sunday,4,7,217,N,8,August,3,04082024,2024
2024-08-05 00:00:00,Monday,5,1,218,Y,8,August,3,05082024,2024
2024-08-06 00:00:00,Tuesday,6,2,219,Y,8,August,3,06082024,2024
2024-08-07 00:00:00,Wednesday,7,3,220,Y,8,August,3,07082024,2024
2024-08-08 00:00:00,Thursday,8,4,221,Y,8,August,3,08082024,2024
2024-08-09 00:00:00,Friday,9,5,222,Y,8,August,3,09082024,2024
2024-08-10 00:00:00,Saturday,10,6,223,N,8,August,3,10082024,2024
2024-08-11 00:00:00,Sunday,11,7,224,N,8,August,3,11082024,2024
2024-08-12 00:00:00,Monday,12,1,225,Y,8,August,3,12082024,2024
2024-08-13 00:00:00,Tuesday,13,2,226,Y,8,August,3,13082024,2024
2024-08-14 00:00:00,Wednesday,14,3,227,Y,8,August,3,14082024,2024
2024-08-15 00:00:00,Thursday,15,4,228,Y,8,August,3,15082024,2024
2024-08-16 00:00:00,Friday,16,5,229,Y,8,August,3,16082024,2024
2024-08-17 00:00:00,Saturday,17,6,230,N,8,August,3,17082024,2024
2024-08-18 00:00:00,Sunday,18,7,231,N,8,August,3,18082024,2024
2024-08-19 00:00:00,Monday,19,1,232,Y,8,August,3,19082024,2024
2024-08-20 00:00:00,Tuesday,20,2,233,Y,8,August,3,20082024,2024
2024-08-21 00:00:00,Wednesday,21,3,234,Y,8,August,3,21082024,2024
2024-08-22 00:00:00,Thursday,22,4,235,Y,8,August,3,22082024,2024
2024-08-23 00:00:00,Friday,23,5,236,Y,8,August,3,23082024,2024
2024-08-24 00:00:00,Saturday,24,6,237,N,8,August,3,24082024,2024
2024-08-25 00:00:00,Sunday,25,7,238,N,8,August,3,25082024,2024
2024-08-26 00:00:00,Monday,26,1,239,Y,8,August,3,26082024,2024
2024-08-27 00:00:00,Tuesday,27,2,240,Y,8,August,3,27082024,2024
2024-08-28 00:00:00,Wednesday,28,3,241,Y,8,August,3,28082024,2024
2024-08-29 00:00:00,Thursday,29,4,242,Y,8,August,3,29082024,2024
2024-08-30 00:00:00,Friday,30,5,243,Y,8,August,3,30082024,2024
2024-08-31 00:00:00,Saturday,31,6,244,N,8,August,3,31082024,2024
2024-09-01 00:00:00,Sunday,1,7,245,N,9,September,3,01092024,2024
2024-09-02 00:00:00,Monday,2,1,246,Y,9,September,3,02092024,2024
2024-09-03 00:00:00,Tuesday,3,2,247,Y,9,September,3,03092024,2024
2024-09-04 00:00:00,Wednesday,4,3,248,Y,9,September,3,04092024,2024
2024-09-05 00:00:00,Thursday,5,4,249,Y,9,September,3,05092024,2024
2024-09-06 00:00:00,Friday,6,5,250,Y,9,September,3,06092024,2024
2024-09-07 00:00:00,Saturday,7,6,251,N,9,September,3,07092024,2024
2024-09-08 00:00:00,Sunday,8,7,252,N,9,September,3,08092024,2024
2024-09-09 00:00:00,Monday,9,1,253,Y,9,September,3,09092024,2024
2024-09-10 00:00:00,Tuesday,10,2,254,Y,9,September,3,10092024,2024
2024-09-11 00:00:00,Wednesday,11,3,255,Y,9,September,3,11092024,2024
2024-09-12 00:00:00,Thursday,12,4,256,Y,9,September,3,12092024,2024
2024-09-13 00:00:00,Friday,13,5,257,Y,9,September,3,13092024,2024
2024-09-14 00:00:00,Saturday,14,6,258,N,9,September,3,14092024,2024
2024-09-15 00:00:00,Sunday,15,7,259,N,9,September,3,15092024,2024
2024-09-16 00:00:00,Monday,16,1,260,Y,9,September,3,16092024,2024
2024-09-17 00:00:00,Tuesday,17,2,261,Y,9,September,3,17092024,2024
2024-09-18 00:00:00,Wednesday,18,3,262,Y,9,September,3,18092024,2024
2024-09-19 00:00:00,Thursday,19,4,263,Y,9,September,3,19092024,2024
2024-09-20 00:00:00,Friday,20,5,264,Y,9,September,3,20092024,2024
2024-09-21 00:00:00,Saturday,21,6,265,N,9,September,3,21092024,2024
